molID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
254,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,test,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,test,test,train,train,train,train,test,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,test,train,train,train,test,train,test,train,test,train,train,train,train,train,test,train,test
255,train,test,test,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,test,test,train,train,train,train,test,test,train,train,test,test,train,test,train,train,train,train,train,test,test,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train
256,train,train,test,test,train,train,test,train,test,train,train,train,train,train,train,train,train,test,train,train,test,test,test,test,train,train,test,train,train,test,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,train,train,test,train,test,train,train
257,train,train,train,test,train,train,train,train,test,train,test,train,train,train,test,test,test,train,train,train,train,train,train,train,test,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train
258,train,test,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train
259,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,test,test,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,test,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,test,train,train,train,test,train,train,train,train,train,train,test,train,train,test
260,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,test,train,train,test,train,train,train,test,test,test,test,train,train,train,test,train,train,test,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,test,train,test,train,train,train,test,train,train,test,train,train,test,test,train,train,train,train,train,train,train,train,train,test,train,test,train,test,train,test,train,train,train,train
261,train,train,train,train,train,train,train,test,train,test,train,test,train,test,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,test,test,train,test,train,train,test,train,test,train,test,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,test,train,test,train,test,train,train,train,test,train,train,train,train,train,train,train,train,train,test,train,test,train,test,train,train,train,test,train,train,train,train
262,test,test,train,test,train,train,train,train,train,test,train,test,train,train,train,train,test,train,train,train,train,test,test,train,train,train,test,train,train,train,train,train,train,test,train,test,test,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,test,train,train,test,train,test,train,train,train,train,train,train,train,train,test,train,test,test,train,train,train,train,train,train,train,test,train,train,train,train,train,test,train
263,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,test,train,test,test,train,train,train,train,test,train,train,test,test,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,test,train,train,train,train,test,test,train,train,test,train,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train
